Sku,Delivery_time,Product_id,category,level,url,brand,img,Variant,source_url,desc1,um,source,href,region_name,title,price1,Saller,price,desc
,,, Bathroom Fittings Bathroom Accessories Soap Dispensers and Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/soap-dispensers-and-holders/cera-soap-dish-oakley-ca-606/,,,1,,,,,,,Cera Soap Dish OAKLEY CA 606,885.00,,637.20,
,,, Bathroom Fittings Bathroom Accessories Soap Dispensers and Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/soap-dispensers-and-holders/cera-soap-dish-ormond-ca-306/,,,1,,,,,,,Cera Soap Dish ORMOND CA 306,535.00,,385.20,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/cera-shower-holder-cg-103/,,,1,,,,,,,Cera Shower Holder CG 103,265.00,,190.80,
,,, Bathroom Fittings Bathroom Accessories Soap Dispensers and Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/soap-dispensers-and-holders/cera-soap-dish-vermont-ca-406/,,,1,,,,,,,Cera Soap Dish VERMONT CA 406,720.00,,518.40,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/cera-single-lever-concealed-stop-cock-titanium-cs-327e/,,,1,,,,,,,Cera Single Lever Concealed Stop Cock TITANIUM CS 327E,710.00,,511.20,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/cera-single-lever-concealed-stop-cock-topaz-cs-727e/,,,1,,,,,,,Cera Single Lever Concealed Stop Cock TOPAZ CS 727E,825.00,,594.00,
,,, Bathroom Fittings Toilet Toilet Accessories',4,http://buildkar.com/shop/bathroom-fittings/toilet/toilet-accessories/cera-stainless-steel-hose-cg-104/,,,1,,,,,,,Cera Stainless Steel Hose CG 104,760.00,,547.20,
,,, Bathroom Fittings Toilet Toilet Accessories',4,http://buildkar.com/shop/bathroom-fittings/toilet/toilet-accessories/cera-style-seal-anti-mildew-neutral-silicone-sealant-300-ml-css3001/,,,1,,,,,,,Cera Style Seal Anti-Mildew Neutral Silicone Sealant 300 ml CSS3001,349.00,,251.28,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/cera-telephonic-hand-shower-with-wall-hook-and-hose-cp-141/,,,1,,,,,,,Cera Telephonic Hand Shower With Wall Hook And Hose CP 141,820.00,,590.40,
,,, Bathroom Fittings Bathroom Accessories Paper Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/paper-holders/cera-toilet-paper-holder-ca-106/,,,1,,,,,,,Cera Toilet Paper Holder CA 106,980.00,,705.60,
,,," Bathroom Fittings Bathroom Accessories Shelves, Hooks and Grab Bars'",4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/shelves-hooks-and-grab-bars-bathroom-accessories/cera-towel-ring-montana-ca-205/,,,1,,,,,,,Cera Towel Ring MONTANA CA 205,715.00,,514.80,
,,," Bathroom Fittings Bathroom Accessories Shelves, Hooks and Grab Bars'",4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/shelves-hooks-and-grab-bars-bathroom-accessories/cera-towel-ring-vermont-ca-405/,,,1,,,,,,,Cera Towel Ring VERMONT CA 405,810.00,,583.20,
,,," Bathroom Fittings Bathroom Accessories Shelves, Hooks and Grab Bars'",4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/shelves-hooks-and-grab-bars-bathroom-accessories/cera-towel-ring-ormond-ca-305/,,,1,,,,,,,Cera Towel Ring ORMOND CA 305,635.00,,457.20,
,,, Bathroom Fittings Bathroom Accessories Tumbler Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/tumbler-holders/cera-tumbler-holder-oakley-ca-607/,,,1,,,,,,,Cera Tumbler Holder OAKLEY CA 607,810.00,,583.20,
,,, Bathroom Fittings Bathroom Accessories Tumbler Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/tumbler-holders/cera-tumbler-holder-ormond-ca-307/,,,1,,,,,,,Cera Tumbler Holder ORMOND CA 307,615.00,,442.80,
,,, Bathroom Fittings Bathroom Accessories Tumbler Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/tumbler-holders/cera-tumbler-holder-montana-ca-207/,,,1,,,,,,,Cera Tumbler Holder MONTANA CA 207,650.00,,468.00,
,,, Bathroom Fittings Toilet Toilet Accessories',4,http://buildkar.com/shop/bathroom-fittings/toilet/toilet-accessories/cera-urinal-spreader-cg-501/,,,1,,,,,,,Cera Urinal Spreader CG 501,570.00,,410.40,
,,, Bathroom Fittings Wash Basins and Sinks Wash Basin Accessories',4,http://buildkar.com/shop/bathroom-fittings/wash-basins-and-sinks/basin-accessories/cera-waste-coupling-full-thread-32-mm-cm-103/,,,1,,,,,,,Cera Waste Coupling Full Thread 32 mm CM 103,350.00,,252.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/essess-bath-fittings-croma-c-253-stop-cock-male-end/,,,1,,,,,,,Essess bath fittings Croma C 253 Stop cock (male end),750.00,,600.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/essess-bath-fittings-croma-c-253a-stop-cock-female-end/,,,1,,,,,,,Essess bath fittings Croma C 253A Stop cock (Female end),750.00,,600.00,
,,, Bathroom Fittings Bathroom Accessories Tumbler Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/tumbler-holders/cera-tumbler-holder-vermont-ca-407/,,,1,,,,,,,Cera Tumbler Holder VERMONT CA 407,810.00,,583.20,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/essess-bath-fittings-croma-c-202-bib-cock-without-flange/,,,1,,,,,,,Essess bath fittings Croma C 202 bib cock without flange,835.00,,668.00,
,,, Bathroom Fittings Taps and Faucets Basin Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/basin-faucets-and-taps/essess-bath-fittings-croma-c-201-pillar-cock-foam-flow/,,,1,,,,,,,Essess bath fittings Croma C 201 Pillar cock (foam flow),865.00,,692.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/essess-bath-fittings-croma-c-202b-bib-cock-with-flange-foam-flow/,,,1,,,,,,,Essess bath fittings Croma C 202B bib cock with flange (foam flow),885.00,,708.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/essess-bath-fittings-croma-c-204-angular-stop-cock-without-flange/,,,1,,,,,,,Essess bath fittings Croma C 204 Angular stop cock without flange,810.00,,648.00,
,,, Bathroom Fittings Wash Basins and Sinks Wash Basin Accessories',4,http://buildkar.com/shop/bathroom-fittings/wash-basins-and-sinks/basin-accessories/cera-waste-coupling-full-thread-32-mm-cm-113/,,,1,,,,,,,Cera Waste Coupling Full Thread 32 mm CM 113,640.00,,460.80,
,,, Bathroom Fittings Wash Basins and Sinks Wash Basin Accessories',4,http://buildkar.com/shop/bathroom-fittings/wash-basins-and-sinks/basin-accessories/cera-waste-coupling-half-thread-32-mm-cm-203/,,,1,,,,,,,Cera Waste Coupling Half Thread 32 mm CM 203,320.00,,230.40,
,,, Bathroom Fittings Taps and Faucets Basin Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/basin-faucets-and-taps/essess-bath-fittings-deon-de-01-pillar-cock-foam-flow/,,,1,,,,,,,Essess bath fittings Deon DE 01 pillar cock (foam flow),850.00,,680.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/essess-bath-fittings-deon-de-05-concealed-stop-cock-15mm/,,,1,,,,,,,Essess bath fittings Deon DE 05 concealed stop cock 15mm,965.00,,772.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/essess-bath-fittings-deon-de-02-bib-cock-foam-flow/,,,1,,,,,,,Essess bath fittings Deon DE 02 bib cock (foam flow),840.00,,672.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/essess-bath-fittings-deon-de-04a-angular-stop-cock-with-wall-flange/,,,1,,,,,,,Essess bath fittings Deon DE 04A Angular stop cock with wall flange,740.00,,592.00,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/essess-bath-fittings-echo-ec01-pillar-cock/,,,1,,,,,,,Essess bath fittings Echo EC01 Pillar cock,850.00,,680.00,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/essess-bath-fittings-echo-ec02-bib-cock-with-flange/,,,1,,,,,,,Essess bath fittings Echo EC02 bib cock with flange,820.00,,656.00,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/essess-bath-fittings-echo-ec-04d-angular-cock-light/,,,1,,,,,,,Essess bath fittings Echo EC 04D Angular cock light,470.00,,376.00,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/essess-bath-fittings-echo-ec-04-angular-stop-cock/,,,1,,,,,,,Essess bath fittings Echo EC 04 Angular stop cock,620.00,,496.00,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/essess-bath-fittings-echo-ec-02b-bib-cock-long-body-with-wall-flange/,,,1,,,,,,,Essess bath fittings Echo EC 02B bib cock long body with wall flange,955.00,,764.00,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/essess-bath-fittings-echo-ec-05-concealed-stop-cock-15mm/,,,1,,,,,,,Essess bath fittings Echo EC 05 concealed stop cock 15mm,945.00,,756.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/essess-bath-fittings-trend-t103d-bib-cock-with-wall-flange-foam-flow/,,,1,,,,,,,Essess bath fittings Trend T103D bib cock with wall flange (foam flow),770.00,,616.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/essess-bath-fittings-trend-t107-stop-cock-male-end/,,,1,,,,,,,Essess bath fittings Trend T107 stop cock (male end),665.00,,532.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/essess-bath-fittings-trend-t108-concealed-stop-cock-sheet-flange-15mm/,,,1,,,,,,,Essess bath fittings Trend T108 concealed stop cock sheet flange 15mm,955.00,,764.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/essess-bath-fittings-trend-t105a-long-body-bib-cock-with-out-wall-flange/,,,1,,,,,,,Essess bath fittings Trend T105A long body bib cock with out wall flange,875.00,,700.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/essess-bath-fittings-trend-t112-angle-cock-without-flange/,,,1,,,,,,,Essess bath fittings Trend T112 Angle cock without flange,650.00,,520.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/essess-bath-fittings-trend-t107a-stop-cock-female-end/,,,1,,,,,,,Essess bath fittings Trend T107A stop cock (female end),665.00,,532.00,
,,, Bathroom Fittings Taps and Faucets Basin Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/basin-faucets-and-taps/essess-bath-fittings-trend-t101-pillar-cock-foam-flow/,,,1,,,,,,,Essess bath fittings Trend T101 Pillar cock (foam flow),815.00,,652.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/essess-bath-fittings-trend-t112a-angular-cock-light-without-flange/,,,1,,,,,,,Essess bath fittings Trend T112A Angular cock (light) without flange,535.00,,428.00,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/essess-bath-fittings-trend-t141-bib-cock-with-nozzle-without-flange/,,,1,,,,,,,Essess bath fittings Trend T141 Bib cock with nozzle without flange,890.00,,712.00,
,,, Bathroom Fittings Toilet Toilet Accessories',4,http://buildkar.com/shop/bathroom-fittings/toilet/toilet-accessories/essess-essentials-c-230-waste-coupling-32mm-half-threaded/,,,1,,,,,,,Essess Essentials C 230 Waste Coupling 32mm (half threaded),420.00,,336.00,
,,, Bathroom Fittings Toilet Toilet Accessories',4,http://buildkar.com/shop/bathroom-fittings/toilet/toilet-accessories/essess-essentials-c-230a-waste-coupling-32mm-full-threaded/,,,1,,,,,,,Essess Essentials C 230A Waste Coupling 32mm (full threaded),420.00,,336.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/hindware-3-inlet-single-lever-concealed-mixer-plate-essence/,,,1,,,,,,,Hindware 3 Inlet Single Lever Concealed Mixer (Plate) – Essence,945.00,,756.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/hindware-3-inlet-single-lever-concealed-mixer-divertor-plate-immacula/,,,1,,,,,,,Hindware 3 Inlet Single Lever Concealed Mixer & Divertor (Plate) – Immacula,675.00,,540.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/hindware-3-inlet-single-lever-concealed-mixer-plate-tarrot/,,,1,,,,,,,Hindware 3 Inlet Single Lever Concealed Mixer (Plate) – Tarrot,960.00,,768.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/hindware-angular-stop-cock-project-series-addons/,,,1,,,,,,,Hindware Angular Stop Cock (Project Series) – Addons,415.00,,332.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/hindware-angular-stop-cock-economy-model-project-series-addons/,,,1,,,,,,,Hindware Angular Stop Cock Economy Model (Project Series) – Addons,415.00,,332.00,
,,, Bathroom Fittings Taps and Faucets Health Faucets',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/health-faucets/hindware-health-faucet-abs-f160013/,,,1,,,,,,,Hindware Health Faucet (ABS) – F160013,745.00,,596.00,
,,, Bathroom Fittings Taps and Faucets Health Faucets',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/health-faucets/hindware-health-faucet-abs-f160001/,,,1,,,,,,,Hindware Health Faucet (ABS) – F160001,830.00,,664.00,
,,, Bathroom Fittings Taps and Faucets Health Faucets',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/health-faucets/hindware-health-faucet-abs-f160023/,,,1,,,,,,,Hindware Health Faucet (ABS) – F160023,875.00,,700.00,
,,, Bathroom Fittings Taps and Faucets Health Faucets',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/health-faucets/hindware-health-faucet-abs-f160027/,,,1,,,,,,,Hindware Health Faucet (ABS) – F160027,580.00,,464.00,
,,, Bathroom Fittings Taps and Faucets Health Faucets',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/health-faucets/hindware-health-faucet-abs-f160038/,,,1,,,,,,,Hindware Health Faucet (ABS) – F160038,875.00,,700.00,
,,, Bathroom Fittings Taps and Faucets Health Faucets',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/health-faucets/hindware-health-faucet-abs-f160037/,,,1,,,,,,,Hindware Health Faucet (ABS) – F160037,830.00,,664.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/hindware-high-flow-single-lever-concealed-mixer-plate-essence/,,,1,,,,,,,Hindware High Flow Single Lever Concealed Mixer (Plate) – Essence,945.00,,756.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/hindware-high-flow-single-lever-concealed-mixer-plate-tarrot/,,,1,,,,,,,Hindware High Flow Single Lever Concealed Mixer (Plate) – Tarrot,960.00,,768.00,
,,," Bathroom Fittings Bathroom Accessories Shelves, Hooks and Grab Bars'",4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/shelves-hooks-and-grab-bars-bathroom-accessories/hindware-glass-shelf-rubbic/,,,1,,,,,,,Hindware Glass Shelf – Rubbic,790.00,,632.00,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/hindware-hand-shower-f160026/,,,1,,,,,,,Hindware Hand Shower – F160026,990.00,,792.00,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/hindware-over-head-shower-5-flow-f160008/,,,1,,,,,,,Hindware Over Head Shower (5 Flow) – F160008,930.00,,744.00,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/hindware-over-head-shower-5-flow-f160012/,,,1,,,,,,,Hindware Over Head Shower (5 Flow) – F160012,970.00,,776.00,
,,, Bathroom Fittings Bathroom Accessories Paper Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/paper-holders/hindware-paper-holder-immacula/,,,1,,,,,,,Hindware Paper Holder – Immacula,895.00,,716.00,
,,, Bathroom Fittings Bathroom Accessories Paper Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/paper-holders/hindware-paper-holder-with-cover-contessa/,,,1,,,,,,,Hindware Paper Holder With Cover – Contessa,720.00,,576.00,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/hindware-over-head-shower-5-flow-f160010/,,,1,,,,,,,Hindware Over Head Shower (5 Flow) – F160010,930.00,,744.00,
,,, Bathroom Fittings Bathroom Accessories Paper Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/paper-holders/hindware-paper-holder-rubbic/,,,1,,,,,,,Hindware Paper Holder – Rubbic,980.00,,784.00,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/hindware-over-head-shower-f160004/,,,1,,,,,,,Hindware Over Head Shower – F160004,670.00,,536.00,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/hindware-over-head-shower-f160025/,,,1,,,,,,,Hindware Over Head Shower – F160025,580.00,,464.00,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/hindware-over-head-shower-3-flow-f160006/,,,1,,,,,,,Hindware Over Head Shower (3 Flow) – F160006,745.00,,596.00,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/hindware-over-head-shower-3-flow-f160045/,,,1,,,,,,,Hindware Over Head Shower (3 Flow) – F160045,910.00,,728.00,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/hindware-over-head-shower-f160039/,,,1,,,,,,,Hindware Over Head Shower – F160039,730.00,,584.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/hindware-quarter-turn-angular-stop-cock-classik/,,,1,,,,,,,Hindware Quarter Turn Angular Stop Cock – Classik,675.00,,540.00,
